id,performance_id,user_location_1,user_location_2,user_location_3,user_location_4,user_location_5,user_location_6,user_location_7,user_location_8,user_location_9,user_location_10,user_location_11,user_location_12,user_location_13,user_location_14,user_location_15,user_location_16,user_location_17,user_location_18,user_location_19,user_location_20
9539,9539,uk,us,india,germany,france,pakistan,canada,australia,nigeria,italy,brazil,indonesia,ukraine,belgium,portugal,ghana,spain,egypt,morocco,russia
9540,9540,india,uk,us,pakistan,canada,france,australia,nigeria,germany,indonesia,belgium,egypt,italy,tanzania,spain,ghana,portugal,russia,south africa,brazil
9541,9541,india,uk,us,germany,nigeria,pakistan,canada,france,australia,south africa,ghana,poland,spain,turkey,egypt,portugal,mexico,morocco,ukraine,indonesia
9542,9542,us,uk,india,nigeria,australia,france,canada,pakistan,germany,ukraine,morocco,russia,indonesia,italy,portugal,egypt,tanzania,south africa,brazil,poland
9543,9543,uk,us,india,germany,pakistan,france,canada,nigeria,australia,ghana,poland,indonesia,portugal,spain,brazil,italy,turkey,belgium,russia,mexico
9544,9544,uk,us,india,australia,canada,pakistan,nigeria,france,germany,tanzania,spain,ukraine,mexico,belgium,ghana,morocco,turkey,italy,indonesia,poland
9545,9545,uk,us,india,france,pakistan,germany,canada,australia,nigeria,portugal,russia,turkey,italy,egypt,ghana,spain,ukraine,belgium,morocco,south africa
9546,9546,uk,india,us,australia,germany,france,pakistan,canada,nigeria,indonesia,south africa,belgium,poland,egypt,brazil,italy,ukraine,portugal,turkey,russia
9547,9547,uk,us,india,nigeria,pakistan,france,australia,germany,canada,brazil,belgium,ghana,ukraine,egypt,mexico,poland,turkey,south africa,tanzania,indonesia
9548,9548,india,us,uk,canada,australia,pakistan,france,germany,nigeria,egypt,brazil,mexico,ukraine,indonesia,italy,south africa,morocco,russia,turkey,tanzania
9549,9549,uk,us,india,germany,australia,pakistan,nigeria,france,canada,italy,poland,brazil,portugal,egypt,russia,indonesia,morocco,south africa,mexico,tanzania
9550,9550,us,uk,india,nigeria,france,canada,australia,germany,pakistan,morocco,ghana,portugal,egypt,spain,tanzania,italy,turkey,russia,indonesia,mexico
9551,9551,uk,us,india,nigeria,pakistan,canada,france,australia,germany,egypt,mexico,italy,turkey,brazil,south africa,ghana,tanzania,poland,morocco,belgium
9552,9552,uk,us,india,germany,france,australia,canada,pakistan,nigeria,italy,south africa,spain,ghana,brazil,ukraine,morocco,portugal,poland,russia,tanzania
9553,9553,uk,india,us,france,nigeria,pakistan,germany,australia,canada,brazil,south africa,mexico,portugal,poland,ukraine,tanzania,indonesia,russia,morocco,italy
9554,9554,uk,us,india,australia,france,germany,canada,nigeria,pakistan,poland,morocco,tanzania,indonesia,portugal,turkey,italy,brazil,belgium,south africa,ukraine
9555,9555,india,uk,us,pakistan,nigeria,australia,germany,canada,france,egypt,mexico,belgium,brazil,italy,spain,poland,morocco,ghana,turkey,indonesia
9556,9556,uk,us,india,australia,canada,germany,pakistan,france,nigeria,spain,portugal,belgium,mexico,tanzania,indonesia,russia,brazil,italy,south africa,turkey
9557,9557,uk,india,us,australia,pakistan,germany,france,canada,nigeria,turkey,mexico,ukraine,tanzania,spain,poland,indonesia,morocco,egypt,russia,belgium
9558,9558,us,uk,india,france,germany,canada,pakistan,nigeria,australia,ukraine,poland,tanzania,brazil,russia,indonesia,morocco,egypt,belgium,ghana,portugal
9559,9559,uk,india,us,canada,nigeria,pakistan,germany,australia,france,south africa,spain,indonesia,poland,ghana,brazil,turkey,mexico,egypt,ukraine,russia
9560,9560,uk,us,india,nigeria,france,pakistan,australia,canada,germany,ghana,spain,portugal,poland,indonesia,russia,mexico,italy,brazil,tanzania,south africa
9561,9561,india,uk,us,nigeria,france,canada,germany,australia,pakistan,indonesia,russia,mexico,brazil,egypt,italy,tanzania,ukraine,poland,belgium,south africa
9562,9562,uk,india,us,france,australia,canada,nigeria,pakistan,germany,ukraine,russia,morocco,mexico,portugal,south africa,turkey,poland,egypt,belgium,ghana
9563,9563,india,us,uk,germany,nigeria,canada,pakistan,france,australia,ukraine,spain,russia,poland,ghana,mexico,italy,south africa,indonesia,egypt,brazil
9564,9564,uk,india,us,germany,france,pakistan,australia,nigeria,canada,ghana,ukraine,south africa,indonesia,brazil,spain,turkey,tanzania,morocco,egypt,italy
9565,9565,uk,india,us,australia,canada,nigeria,france,germany,pakistan,belgium,morocco,portugal,south africa,tanzania,mexico,spain,egypt,indonesia,russia,italy
9566,9566,uk,us,india,canada,germany,nigeria,france,australia,pakistan,egypt,south africa,spain,indonesia,morocco,ghana,italy,brazil,tanzania,portugal,russia
9567,9567,uk,us,india,nigeria,australia,france,pakistan,canada,germany,italy,ghana,tanzania,belgium,mexico,egypt,morocco,south africa,brazil,spain,indonesia
9568,9568,india,uk,us,germany,pakistan,australia,nigeria,france,canada,brazil,spain,ghana,turkey,italy,belgium,morocco,south africa,portugal,egypt,mexico
9569,9569,india,us,uk,france,pakistan,nigeria,canada,australia,germany,russia,poland,mexico,egypt,turkey,south africa,portugal,spain,morocco,tanzania,ghana
9570,9570,uk,india,us,germany,canada,nigeria,australia,france,pakistan,italy,spain,brazil,russia,south africa,tanzania,poland,indonesia,ghana,portugal,turkey
9571,9571,uk,india,us,pakistan,australia,germany,nigeria,france,canada,ukraine,belgium,turkey,italy,ghana,indonesia,russia,morocco,tanzania,south africa,spain
9572,9572,india,uk,us,pakistan,germany,france,nigeria,australia,canada,spain,portugal,italy,ghana,tanzania,russia,brazil,indonesia,morocco,poland,mexico
9573,9573,uk,us,india,france,pakistan,australia,canada,germany,nigeria,brazil,italy,russia,turkey,ukraine,indonesia,south africa,mexico,poland,belgium,morocco
9574,9574,uk,us,india,canada,nigeria,australia,france,germany,pakistan,south africa,brazil,italy,turkey,belgium,tanzania,ghana,spain,russia,poland,ukraine
9575,9575,uk,us,india,australia,france,canada,germany,pakistan,nigeria,russia,tanzania,turkey,belgium,spain,mexico,indonesia,ghana,south africa,ukraine,italy
9576,9576,uk,us,india,canada,france,germany,nigeria,pakistan,australia,ghana,mexico,italy,poland,portugal,belgium,spain,ukraine,morocco,indonesia,south africa
9577,9577,uk,india,us,pakistan,australia,germany,nigeria,canada,france,egypt,mexico,turkey,tanzania,spain,portugal,belgium,indonesia,russia,south africa,italy
9578,9578,india,uk,us,canada,france,australia,pakistan,germany,nigeria,poland,morocco,brazil,russia,indonesia,portugal,egypt,ukraine,tanzania,ghana,spain
9579,9579,uk,us,india,france,canada,australia,germany,nigeria,pakistan,turkey,portugal,mexico,indonesia,ghana,belgium,morocco,south africa,egypt,poland,russia
9580,9580,us,india,uk,canada,france,australia,pakistan,germany,nigeria,ukraine,mexico,poland,turkey,russia,tanzania,south africa,morocco,egypt,portugal,italy
9581,9581,uk,us,india,nigeria,australia,france,canada,germany,pakistan,mexico,brazil,tanzania,poland,turkey,south africa,egypt,portugal,belgium,russia,morocco
9582,9582,uk,us,india,canada,australia,germany,france,pakistan,nigeria,poland,south africa,russia,ghana,turkey,ukraine,indonesia,mexico,morocco,brazil,belgium
9583,9583,uk,india,us,france,canada,pakistan,germany,nigeria,australia,poland,brazil,ghana,turkey,south africa,spain,russia,egypt,mexico,morocco,indonesia
9584,9584,uk,us,india,nigeria,canada,france,australia,pakistan,germany,turkey,south africa,italy,morocco,poland,ukraine,tanzania,indonesia,portugal,russia,spain
9585,9585,uk,india,us,australia,pakistan,nigeria,germany,france,canada,belgium,south africa,italy,mexico,indonesia,egypt,morocco,spain,ukraine,russia,ghana
9586,9586,uk,india,us,nigeria,canada,australia,germany,france,pakistan,russia,spain,portugal,south africa,ukraine,brazil,mexico,indonesia,turkey,morocco,italy
9587,9587,us,uk,india,canada,nigeria,germany,australia,pakistan,france,spain,ghana,tanzania,poland,ukraine,turkey,italy,belgium,indonesia,egypt,south africa
9588,9588,us,uk,india,pakistan,australia,france,canada,germany,nigeria,russia,belgium,mexico,south africa,poland,turkey,portugal,indonesia,ukraine,tanzania,morocco
9589,9589,uk,us,india,pakistan,nigeria,canada,australia,germany,france,mexico,morocco,spain,tanzania,ghana,south africa,ukraine,indonesia,belgium,portugal,egypt
9590,9590,us,uk,india,canada,australia,france,nigeria,pakistan,germany,portugal,south africa,italy,ghana,belgium,mexico,egypt,tanzania,indonesia,turkey,ukraine
9591,9591,us,india,uk,australia,pakistan,france,canada,nigeria,germany,portugal,mexico,morocco,tanzania,ukraine,egypt,ghana,spain,south africa,indonesia,brazil
9592,9592,uk,india,us,pakistan,australia,canada,nigeria,france,germany,morocco,tanzania,mexico,ghana,south africa,ukraine,portugal,spain,egypt,russia,turkey
9593,9593,uk,us,india,canada,germany,france,nigeria,australia,pakistan,turkey,mexico,ghana,tanzania,egypt,indonesia,south africa,spain,morocco,brazil,italy
9594,9594,uk,india,us,nigeria,germany,france,pakistan,canada,australia,tanzania,belgium,south africa,indonesia,russia,morocco,brazil,portugal,italy,turkey,mexico
9595,9595,uk,india,us,pakistan,canada,australia,france,nigeria,germany,morocco,mexico,italy,ghana,belgium,tanzania,russia,portugal,turkey,ukraine,spain
9596,9596,india,us,uk,australia,germany,nigeria,france,pakistan,canada,belgium,turkey,tanzania,poland,egypt,ghana,south africa,mexico,italy,morocco,spain
9597,9597,uk,us,india,france,canada,germany,australia,nigeria,pakistan,morocco,south africa,portugal,turkey,tanzania,belgium,spain,egypt,ghana,brazil,mexico
9598,9598,india,uk,us,nigeria,canada,australia,france,pakistan,germany,mexico,poland,morocco,russia,belgium,ghana,italy,portugal,turkey,spain,tanzania
9599,9599,uk,us,india,germany,australia,pakistan,canada,france,nigeria,portugal,egypt,turkey,indonesia,brazil,spain,italy,ukraine,morocco,south africa,russia
9600,9600,uk,us,india,canada,pakistan,germany,australia,france,nigeria,mexico,russia,morocco,brazil,south africa,portugal,egypt,italy,ghana,tanzania,poland
9601,9601,uk,us,india,germany,pakistan,australia,nigeria,france,canada,ghana,mexico,italy,morocco,russia,egypt,portugal,south africa,ukraine,belgium,brazil
9602,9602,uk,us,india,australia,canada,germany,nigeria,pakistan,france,morocco,ukraine,tanzania,ghana,egypt,poland,italy,indonesia,brazil,belgium,turkey
9603,9603,uk,us,india,pakistan,australia,nigeria,france,germany,canada,egypt,south africa,poland,indonesia,brazil,morocco,portugal,spain,mexico,italy,ghana
9604,9604,uk,india,us,germany,australia,canada,pakistan,nigeria,france,south africa,spain,indonesia,turkey,portugal,italy,morocco,russia,tanzania,egypt,mexico
9605,9605,uk,us,india,pakistan,france,canada,germany,nigeria,australia,spain,turkey,russia,belgium,tanzania,south africa,indonesia,brazil,mexico,poland,portugal
9606,9606,uk,india,us,nigeria,canada,germany,france,australia,pakistan,italy,egypt,mexico,ghana,brazil,south africa,indonesia,poland,turkey,belgium,ukraine
9607,9607,india,us,uk,pakistan,germany,france,nigeria,australia,canada,ghana,tanzania,poland,mexico,italy,portugal,belgium,russia,south africa,egypt,brazil
9608,9608,uk,us,india,germany,france,pakistan,australia,canada,nigeria,egypt,belgium,tanzania,ghana,portugal,indonesia,turkey,mexico,south africa,italy,poland
9609,9609,uk,us,india,germany,pakistan,france,australia,canada,nigeria,russia,tanzania,brazil,belgium,mexico,morocco,spain,ghana,south africa,italy,portugal
9610,9610,us,india,uk,nigeria,germany,australia,canada,france,pakistan,portugal,indonesia,morocco,egypt,ghana,poland,mexico,belgium,turkey,tanzania,brazil
9611,9611,us,india,uk,nigeria,australia,france,pakistan,canada,germany,italy,ghana,brazil,ukraine,russia,spain,south africa,indonesia,belgium,tanzania,egypt
9612,9612,uk,us,india,france,nigeria,pakistan,germany,canada,australia,ukraine,ghana,morocco,poland,italy,russia,south africa,belgium,turkey,indonesia,spain
9613,9613,india,uk,us,germany,france,pakistan,nigeria,canada,australia,portugal,belgium,italy,russia,poland,ukraine,ghana,spain,morocco,indonesia,mexico
9614,9614,uk,us,india,pakistan,australia,france,canada,nigeria,germany,spain,egypt,indonesia,ghana,morocco,ukraine,tanzania,turkey,poland,south africa,italy
9615,9615,uk,us,india,france,canada,germany,australia,pakistan,nigeria,brazil,portugal,morocco,south africa,tanzania,egypt,spain,russia,italy,ghana,turkey
9616,9616,uk,us,india,france,nigeria,canada,pakistan,australia,germany,spain,indonesia,mexico,ghana,portugal,south africa,belgium,turkey,italy,tanzania,morocco
9617,9617,india,uk,us,france,pakistan,australia,germany,canada,nigeria,indonesia,tanzania,turkey,spain,italy,mexico,russia,belgium,poland,ghana,ukraine
9618,9618,uk,us,india,france,australia,canada,germany,pakistan,nigeria,spain,mexico,ukraine,tanzania,brazil,belgium,ghana,egypt,south africa,russia,portugal
9619,9619,uk,us,india,germany,australia,nigeria,pakistan,canada,france,ghana,russia,belgium,south africa,mexico,indonesia,portugal,spain,turkey,brazil,tanzania
9620,9620,uk,india,us,germany,australia,france,canada,nigeria,pakistan,ukraine,indonesia,south africa,tanzania,ghana,belgium,poland,italy,portugal,russia,mexico
9621,9621,india,uk,us,france,australia,germany,canada,pakistan,nigeria,brazil,ukraine,russia,poland,south africa,ghana,spain,turkey,portugal,indonesia,egypt
9622,9622,uk,us,india,france,pakistan,germany,australia,canada,nigeria,egypt,ukraine,turkey,south africa,morocco,italy,portugal,indonesia,brazil,belgium,tanzania
9623,9623,uk,us,india,nigeria,france,australia,germany,canada,pakistan,russia,mexico,turkey,spain,brazil,ukraine,morocco,belgium,south africa,tanzania,egypt
9624,9624,uk,us,india,pakistan,canada,nigeria,germany,france,australia,tanzania,italy,russia,spain,egypt,portugal,ukraine,south africa,morocco,turkey,ghana
9625,9625,uk,india,us,france,australia,pakistan,nigeria,canada,germany,egypt,ghana,tanzania,indonesia,portugal,turkey,mexico,russia,morocco,belgium,spain
9626,9626,uk,us,india,australia,nigeria,canada,germany,pakistan,france,russia,spain,tanzania,indonesia,ghana,brazil,egypt,mexico,turkey,portugal,morocco
9627,9627,uk,us,india,australia,france,nigeria,germany,pakistan,canada,brazil,tanzania,spain,portugal,russia,morocco,poland,ukraine,ghana,belgium,egypt
9628,9628,us,uk,india,germany,france,pakistan,nigeria,canada,australia,portugal,turkey,ukraine,indonesia,belgium,spain,south africa,poland,tanzania,mexico,brazil
9629,9629,uk,us,india,australia,pakistan,canada,germany,nigeria,france,morocco,south africa,poland,portugal,italy,ukraine,brazil,mexico,belgium,indonesia,ghana
9630,9630,uk,india,us,australia,canada,nigeria,pakistan,france,germany,italy,indonesia,turkey,brazil,morocco,poland,portugal,ukraine,ghana,tanzania,spain
9631,9631,uk,us,india,canada,pakistan,australia,nigeria,germany,france,south africa,poland,indonesia,turkey,tanzania,belgium,mexico,morocco,italy,ghana,ukraine
9632,9632,us,uk,india,pakistan,australia,nigeria,france,canada,germany,brazil,italy,poland,tanzania,egypt,belgium,russia,turkey,morocco,mexico,indonesia
9633,9633,uk,india,us,germany,pakistan,canada,australia,nigeria,france,turkey,portugal,indonesia,tanzania,belgium,brazil,ghana,south africa,mexico,ukraine,poland
9634,9634,us,uk,india,pakistan,nigeria,germany,france,canada,australia,ukraine,belgium,spain,turkey,indonesia,tanzania,egypt,portugal,italy,brazil,mexico
9635,9635,uk,india,us,canada,germany,pakistan,nigeria,australia,france,ukraine,ghana,russia,brazil,poland,portugal,belgium,south africa,italy,indonesia,egypt
9636,9636,uk,us,india,pakistan,nigeria,france,australia,germany,canada,russia,south africa,ghana,ukraine,morocco,portugal,belgium,brazil,italy,mexico,poland
9637,9637,india,uk,us,germany,canada,australia,nigeria,france,pakistan,morocco,indonesia,brazil,portugal,south africa,belgium,turkey,tanzania,ghana,egypt,ukraine
9638,9638,uk,india,us,france,germany,nigeria,pakistan,australia,canada,belgium,italy,spain,russia,morocco,mexico,ghana,south africa,egypt,turkey,brazil
9639,9639,india,uk,us,germany,australia,canada,nigeria,pakistan,france,ukraine,tanzania,brazil,mexico,egypt,poland,ghana,belgium,indonesia,russia,turkey
9640,9640,uk,india,us,france,pakistan,canada,australia,germany,nigeria,ukraine,poland,tanzania,portugal,morocco,egypt,belgium,mexico,russia,turkey,indonesia
9641,9641,us,uk,india,australia,pakistan,nigeria,canada,germany,france,spain,indonesia,mexico,brazil,morocco,portugal,belgium,south africa,ghana,ukraine,russia
9642,9642,uk,us,india,nigeria,canada,australia,pakistan,germany,france,morocco,indonesia,tanzania,ukraine,belgium,russia,turkey,ghana,egypt,spain,brazil
9643,9643,uk,us,india,nigeria,france,pakistan,germany,canada,australia,ukraine,turkey,russia,south africa,portugal,tanzania,belgium,indonesia,spain,mexico,brazil
9644,9644,uk,us,india,canada,france,germany,nigeria,australia,pakistan,indonesia,portugal,tanzania,ghana,morocco,turkey,russia,ukraine,south africa,poland,spain
9645,9645,uk,us,india,pakistan,germany,canada,france,nigeria,australia,morocco,tanzania,egypt,ghana,belgium,italy,ukraine,south africa,poland,indonesia,turkey
9646,9646,india,us,uk,nigeria,australia,canada,pakistan,germany,france,indonesia,russia,turkey,italy,south africa,portugal,spain,mexico,egypt,ghana,tanzania
9647,9647,uk,us,india,australia,france,nigeria,germany,pakistan,canada,portugal,ukraine,egypt,ghana,turkey,mexico,spain,south africa,brazil,belgium,italy
9648,9648,uk,us,india,canada,germany,pakistan,nigeria,france,australia,egypt,portugal,mexico,belgium,brazil,tanzania,russia,turkey,morocco,italy,ghana
9649,9649,us,india,uk,france,germany,australia,nigeria,pakistan,canada,south africa,turkey,spain,egypt,morocco,portugal,indonesia,tanzania,brazil,ukraine,mexico
9650,9650,india,uk,us,france,germany,canada,australia,nigeria,pakistan,ghana,turkey,morocco,brazil,indonesia,mexico,tanzania,portugal,poland,south africa,ukraine
9651,9651,uk,us,india,nigeria,germany,france,canada,pakistan,australia,belgium,portugal,brazil,tanzania,morocco,turkey,indonesia,italy,spain,poland,mexico
9652,9652,uk,us,india,germany,canada,france,australia,nigeria,pakistan,indonesia,morocco,poland,brazil,tanzania,ukraine,spain,egypt,ghana,turkey,mexico
9653,9653,uk,us,india,australia,nigeria,france,canada,germany,pakistan,poland,indonesia,italy,russia,ghana,ukraine,portugal,morocco,belgium,tanzania,turkey
9654,9654,us,india,uk,nigeria,germany,australia,canada,pakistan,france,poland,spain,turkey,egypt,italy,south africa,portugal,ghana,ukraine,tanzania,brazil
9655,9655,uk,us,india,pakistan,canada,nigeria,france,germany,australia,brazil,belgium,ghana,turkey,egypt,morocco,poland,mexico,tanzania,ukraine,indonesia
9656,9656,uk,us,india,canada,germany,pakistan,australia,nigeria,france,mexico,turkey,russia,ghana,egypt,spain,south africa,brazil,italy,belgium,morocco
9657,9657,uk,india,us,nigeria,canada,germany,pakistan,france,australia,turkey,ghana,south africa,mexico,indonesia,morocco,italy,belgium,brazil,russia,tanzania
9658,9658,uk,india,us,germany,france,nigeria,pakistan,australia,canada,brazil,italy,turkey,egypt,mexico,spain,ghana,belgium,south africa,ukraine,portugal
9659,9659,uk,us,india,nigeria,germany,australia,canada,france,pakistan,tanzania,portugal,egypt,belgium,south africa,ukraine,morocco,poland,mexico,russia,indonesia
9660,9660,uk,india,us,australia,germany,nigeria,canada,pakistan,france,morocco,tanzania,russia,brazil,italy,egypt,ghana,portugal,turkey,spain,mexico
9661,9661,uk,us,india,nigeria,canada,pakistan,australia,germany,france,russia,ghana,morocco,brazil,south africa,tanzania,mexico,indonesia,belgium,poland,egypt
9662,9662,uk,india,us,pakistan,canada,germany,australia,nigeria,france,tanzania,belgium,italy,ukraine,brazil,morocco,turkey,poland,south africa,portugal,spain
9663,9663,us,india,uk,pakistan,australia,nigeria,germany,canada,france,tanzania,egypt,morocco,italy,mexico,poland,indonesia,spain,belgium,south africa,russia
9664,9664,uk,india,us,australia,pakistan,nigeria,canada,france,germany,ukraine,egypt,russia,mexico,morocco,portugal,ghana,belgium,brazil,italy,turkey
9665,9665,uk,us,india,australia,germany,nigeria,pakistan,france,canada,morocco,poland,ukraine,south africa,indonesia,belgium,russia,tanzania,spain,ghana,egypt
9666,9666,uk,us,india,france,canada,nigeria,germany,pakistan,australia,spain,portugal,brazil,morocco,poland,egypt,ghana,italy,turkey,belgium,indonesia
9667,9667,us,india,uk,australia,nigeria,france,canada,germany,pakistan,italy,egypt,morocco,ghana,poland,russia,indonesia,turkey,portugal,brazil,tanzania
9668,9668,india,us,uk,australia,france,germany,canada,nigeria,pakistan,italy,turkey,russia,tanzania,mexico,south africa,belgium,egypt,portugal,indonesia,spain
9669,9669,india,uk,us,australia,nigeria,pakistan,france,canada,germany,russia,south africa,tanzania,belgium,brazil,indonesia,ghana,portugal,ukraine,egypt,spain
9670,9670,uk,india,us,pakistan,canada,nigeria,france,australia,germany,ukraine,morocco,turkey,portugal,belgium,spain,russia,italy,egypt,mexico,poland
9671,9671,uk,us,india,pakistan,germany,nigeria,australia,france,canada,mexico,turkey,tanzania,morocco,ukraine,brazil,italy,russia,spain,ghana,poland
9672,9672,uk,india,us,australia,france,nigeria,canada,pakistan,germany,turkey,belgium,brazil,russia,portugal,tanzania,mexico,ghana,spain,egypt,italy
9673,9673,uk,us,india,pakistan,canada,france,germany,nigeria,australia,turkey,portugal,south africa,indonesia,italy,russia,poland,mexico,ghana,brazil,morocco
9674,9674,uk,us,india,canada,france,nigeria,germany,pakistan,australia,italy,ghana,turkey,russia,south africa,spain,poland,portugal,indonesia,tanzania,brazil
9675,9675,uk,us,india,canada,germany,france,nigeria,australia,pakistan,ukraine,indonesia,mexico,morocco,portugal,ghana,italy,tanzania,spain,russia,egypt
9676,9676,us,uk,india,australia,germany,pakistan,nigeria,canada,france,portugal,south africa,spain,poland,brazil,turkey,tanzania,russia,ukraine,indonesia,morocco
9677,9677,uk,india,us,australia,pakistan,nigeria,germany,france,canada,belgium,turkey,morocco,italy,ghana,poland,indonesia,tanzania,portugal,russia,mexico
9678,9678,uk,us,india,germany,canada,nigeria,pakistan,australia,france,belgium,tanzania,poland,italy,morocco,ghana,portugal,ukraine,mexico,brazil,turkey
9679,9679,india,uk,us,france,canada,australia,nigeria,pakistan,germany,morocco,poland,tanzania,spain,mexico,ghana,ukraine,belgium,egypt,brazil,indonesia
9680,9680,uk,india,us,pakistan,germany,canada,australia,france,nigeria,turkey,portugal,ghana,italy,egypt,tanzania,russia,ukraine,mexico,indonesia,belgium
9681,9681,uk,us,india,france,nigeria,germany,australia,canada,pakistan,egypt,russia,brazil,south africa,belgium,ghana,portugal,spain,poland,mexico,turkey
9682,9682,uk,us,india,pakistan,australia,canada,germany,france,nigeria,spain,belgium,russia,poland,egypt,brazil,ukraine,italy,ghana,morocco,mexico
9683,9683,uk,india,us,nigeria,pakistan,germany,australia,france,canada,belgium,ghana,indonesia,spain,mexico,tanzania,south africa,italy,ukraine,morocco,egypt
9684,9684,india,uk,us,nigeria,france,germany,pakistan,australia,canada,egypt,spain,ghana,south africa,tanzania,ukraine,belgium,italy,russia,portugal,mexico
9685,9685,uk,india,us,australia,nigeria,germany,france,pakistan,canada,portugal,egypt,italy,brazil,south africa,morocco,tanzania,spain,russia,indonesia,ghana
9686,9686,us,uk,india,france,australia,pakistan,nigeria,germany,canada,brazil,tanzania,turkey,south africa,italy,spain,ghana,belgium,egypt,russia,ukraine
9687,9687,india,us,uk,germany,canada,australia,nigeria,france,pakistan,south africa,russia,spain,poland,egypt,turkey,italy,brazil,ukraine,ghana,belgium
9688,9688,india,uk,us,nigeria,germany,france,canada,australia,pakistan,ghana,south africa,mexico,turkey,brazil,egypt,morocco,ukraine,indonesia,belgium,portugal
9689,9689,uk,india,us,canada,pakistan,nigeria,australia,france,germany,turkey,indonesia,ghana,mexico,poland,russia,egypt,morocco,ukraine,italy,south africa
9690,9690,uk,us,india,germany,australia,nigeria,canada,france,pakistan,brazil,tanzania,turkey,indonesia,spain,ukraine,russia,egypt,mexico,portugal,morocco
9691,9691,uk,india,us,canada,france,pakistan,nigeria,germany,australia,ukraine,italy,brazil,morocco,belgium,spain,south africa,turkey,egypt,tanzania,ghana
9692,9692,india,uk,us,pakistan,germany,australia,france,canada,nigeria,russia,portugal,poland,italy,turkey,mexico,morocco,ghana,tanzania,ukraine,south africa
9693,9693,uk,us,india,canada,germany,pakistan,france,nigeria,australia,mexico,italy,egypt,ukraine,turkey,russia,tanzania,belgium,morocco,ghana,poland
9694,9694,uk,us,india,nigeria,germany,france,australia,canada,pakistan,russia,poland,turkey,italy,spain,ukraine,morocco,portugal,belgium,ghana,south africa
9695,9695,uk,us,india,pakistan,australia,canada,france,nigeria,germany,italy,spain,tanzania,poland,morocco,indonesia,portugal,belgium,turkey,brazil,ghana
9696,9696,us,india,uk,nigeria,germany,pakistan,canada,australia,france,mexico,brazil,russia,egypt,ghana,south africa,belgium,morocco,ukraine,spain,indonesia
9697,9697,india,us,uk,germany,australia,pakistan,nigeria,canada,france,portugal,tanzania,poland,ukraine,egypt,indonesia,spain,russia,belgium,italy,ghana
9698,9698,uk,india,us,australia,pakistan,canada,germany,france,nigeria,morocco,mexico,italy,south africa,poland,brazil,egypt,portugal,ghana,belgium,russia
9699,9699,uk,india,us,pakistan,france,canada,germany,nigeria,australia,south africa,ghana,italy,turkey,belgium,brazil,poland,egypt,mexico,spain,portugal
9700,9700,uk,us,india,nigeria,france,canada,australia,pakistan,germany,tanzania,belgium,turkey,poland,brazil,ukraine,mexico,ghana,south africa,spain,italy
9701,9701,india,uk,us,germany,pakistan,france,canada,nigeria,australia,ghana,portugal,poland,morocco,spain,mexico,indonesia,egypt,ukraine,tanzania,turkey
9702,9702,uk,india,us,nigeria,france,canada,germany,australia,pakistan,spain,egypt,ghana,italy,portugal,brazil,russia,mexico,belgium,south africa,ukraine
9703,9703,uk,us,india,nigeria,australia,canada,germany,pakistan,france,spain,tanzania,ghana,morocco,egypt,mexico,italy,poland,south africa,russia,indonesia
9704,9704,us,uk,india,canada,pakistan,france,nigeria,australia,germany,indonesia,morocco,tanzania,turkey,mexico,ghana,belgium,ukraine,brazil,south africa,portugal
9705,9705,uk,india,us,pakistan,germany,nigeria,france,canada,australia,ukraine,mexico,turkey,italy,belgium,tanzania,indonesia,ghana,russia,brazil,morocco
9706,9706,uk,us,india,france,pakistan,canada,germany,australia,nigeria,mexico,indonesia,egypt,morocco,russia,turkey,belgium,ghana,spain,ukraine,brazil
9707,9707,uk,india,us,pakistan,germany,canada,australia,nigeria,france,italy,indonesia,ghana,spain,egypt,belgium,poland,turkey,mexico,portugal,brazil
9708,9708,us,uk,india,germany,australia,pakistan,nigeria,france,canada,ukraine,ghana,poland,brazil,egypt,russia,south africa,italy,tanzania,turkey,indonesia
9709,9709,uk,us,india,germany,france,pakistan,australia,canada,nigeria,spain,indonesia,portugal,tanzania,belgium,ghana,egypt,morocco,brazil,mexico,poland
9710,9710,uk,us,india,france,pakistan,australia,canada,nigeria,germany,ukraine,spain,brazil,russia,egypt,indonesia,south africa,italy,belgium,ghana,portugal
9711,9711,us,uk,india,france,australia,germany,pakistan,nigeria,canada,turkey,poland,morocco,brazil,egypt,portugal,mexico,belgium,south africa,italy,ukraine
9712,9712,uk,india,us,pakistan,nigeria,france,germany,australia,canada,spain,south africa,belgium,russia,turkey,brazil,egypt,morocco,portugal,indonesia,italy
9713,9713,us,uk,india,nigeria,germany,australia,canada,france,pakistan,brazil,portugal,italy,ukraine,egypt,spain,ghana,turkey,russia,south africa,poland
9714,9714,uk,us,india,canada,australia,france,pakistan,nigeria,germany,morocco,brazil,portugal,indonesia,spain,poland,tanzania,russia,egypt,turkey,mexico
9715,9715,uk,india,us,australia,germany,france,pakistan,nigeria,canada,russia,morocco,ukraine,south africa,tanzania,belgium,brazil,portugal,poland,turkey,italy
9716,9716,us,india,uk,pakistan,canada,australia,nigeria,france,germany,ghana,italy,turkey,morocco,ukraine,egypt,south africa,belgium,spain,mexico,indonesia
9717,9717,uk,us,india,nigeria,canada,australia,france,pakistan,germany,ukraine,ghana,poland,south africa,mexico,turkey,egypt,brazil,russia,portugal,spain
